REF_DATE,GEO,DGUID,Indicator,Industry,Authority,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2013,Nova Scotia,2016A000212,Domestic own-use production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808960,5.3.1.2.0.0.0.0.0.0,3,NULL,NULL,NULL,0
2013,Nova Scotia,2016A000212,Domestic own-use production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808995,5.3.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Nova Scotia,2016A000212,Domestic own-use production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808996,5.3.2.2.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Nova Scotia,2016A000212,Intermediate consumption,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809031,5.4.1.1.0.0.0.0.0.0,1,NULL,NULL,NULL,0
2013,Nova Scotia,2016A000212,Intermediate consumption,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809032,5.4.1.2.0.0.0.0.0.0,33,NULL,NULL,NULL,0
2013,Nova Scotia,2016A000212,Intermediate consumption,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809067,5.4.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Nova Scotia,2016A000212,Intermediate consumption,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809068,5.4.2.2.0.0.0.0.0.0,10,NULL,NULL,NULL,0
2013,Nova Scotia,2016A000212,Gross value added,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809103,5.5.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Nova Scotia,2016A000212,Gross value added,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809104,5.5.1.2.0.0.0.0.0.0,51,NULL,NULL,NULL,0
2013,Nova Scotia,2016A000212,Gross value added,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809139,5.5.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Nova Scotia,2016A000212,Gross value added,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809140,5.5.2.2.0.0.0.0.0.0,41,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Domestic production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808817,6.1.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Domestic production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808818,6.1.1.2.0.0.0.0.0.0,78,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Domestic production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808853,6.1.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Domestic production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808854,6.1.2.2.0.0.0.0.0.0,27,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Domestic market production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808889,6.2.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Domestic market production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808890,6.2.1.2.0.0.0.0.0.0,75,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Domestic market production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808925,6.2.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Domestic market production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808926,6.2.2.2.0.0.0.0.0.0,27,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Domestic own-use production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808961,6.3.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Domestic own-use production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808962,6.3.1.2.0.0.0.0.0.0,2,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Domestic own-use production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808997,6.3.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Domestic own-use production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808998,6.3.2.2.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Intermediate consumption,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809033,6.4.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Intermediate consumption,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809034,6.4.1.2.0.0.0.0.0.0,26,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Intermediate consumption,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809069,6.4.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Intermediate consumption,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809070,6.4.2.2.0.0.0.0.0.0,5,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Gross value added,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809105,6.5.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Gross value added,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809106,6.5.1.2.0.0.0.0.0.0,52,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Gross value added,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809141,6.5.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,New Brunswick,2016A000213,Gross value added,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809142,6.5.2.2.0.0.0.0.0.0,22,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Domestic production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808819,7.1.1.1.0.0.0.0.0.0,3,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Domestic production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808820,7.1.1.2.0.0.0.0.0.0,1624,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Domestic production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808855,7.1.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Domestic production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808856,7.1.2.2.0.0.0.0.0.0,371,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Domestic market production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808891,7.2.1.1.0.0.0.0.0.0,3,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Domestic market production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808892,7.2.1.2.0.0.0.0.0.0,1599,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Domestic market production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808927,7.2.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Domestic market production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808928,7.2.2.2.0.0.0.0.0.0,371,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Domestic own-use production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808963,7.3.1.1.0.0.0.0.0.0,1,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Domestic own-use production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808964,7.3.1.2.0.0.0.0.0.0,25,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Domestic own-use production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808999,7.3.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Domestic own-use production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809000,7.3.2.2.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Intermediate consumption,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809035,7.4.1.1.0.0.0.0.0.0,3,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Intermediate consumption,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809036,7.4.1.2.0.0.0.0.0.0,556,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Intermediate consumption,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809071,7.4.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Intermediate consumption,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809072,7.4.2.2.0.0.0.0.0.0,74,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Gross value added,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809107,7.5.1.1.0.0.0.0.0.0,1,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Gross value added,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809108,7.5.1.2.0.0.0.0.0.0,1068,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Gross value added,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809143,7.5.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Quebec,2016A000224,Gross value added,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809144,7.5.2.2.0.0.0.0.0.0,297,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Domestic production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808821,8.1.1.1.0.0.0.0.0.0,6,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Domestic production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808822,8.1.1.2.0.0.0.0.0.0,704,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Domestic production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808857,8.1.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Domestic production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808858,8.1.2.2.0.0.0.0.0.0,586,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Domestic market production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808893,8.2.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Domestic market production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808894,8.2.1.2.0.0.0.0.0.0,683,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Domestic market production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808929,8.2.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Domestic market production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808930,8.2.2.2.0.0.0.0.0.0,586,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Domestic own-use production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808965,8.3.1.1.0.0.0.0.0.0,6,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Domestic own-use production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808966,8.3.1.2.0.0.0.0.0.0,21,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Domestic own-use production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809001,8.3.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Domestic own-use production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809002,8.3.2.2.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Intermediate consumption,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809037,8.4.1.1.0.0.0.0.0.0,5,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Intermediate consumption,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809038,8.4.1.2.0.0.0.0.0.0,238,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Intermediate consumption,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809073,8.4.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Intermediate consumption,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809074,8.4.2.2.0.0.0.0.0.0,117,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Gross value added,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809109,8.5.1.1.0.0.0.0.0.0,1,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Gross value added,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809110,8.5.1.2.0.0.0.0.0.0,466,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Gross value added,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809145,8.5.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Ontario,2016A000235,Gross value added,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809146,8.5.2.2.0.0.0.0.0.0,469,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Domestic production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808823,9.1.1.1.0.0.0.0.0.0,5,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Domestic production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808824,9.1.1.2.0.0.0.0.0.0,191,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Domestic production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808859,9.1.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Domestic production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808860,9.1.2.2.0.0.0.0.0.0,245,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Domestic market production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808895,9.2.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Domestic market production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808896,9.2.1.2.0.0.0.0.0.0,186,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Domestic market production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808931,9.2.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Domestic market production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808932,9.2.2.2.0.0.0.0.0.0,245,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Domestic own-use production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808967,9.3.1.1.0.0.0.0.0.0,5,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Domestic own-use production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808968,9.3.1.2.0.0.0.0.0.0,6,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Domestic own-use production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809003,9.3.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Domestic own-use production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809004,9.3.2.2.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Intermediate consumption,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809039,9.4.1.1.0.0.0.0.0.0,4,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Intermediate consumption,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809040,9.4.1.2.0.0.0.0.0.0,72,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Intermediate consumption,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809075,9.4.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Intermediate consumption,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809076,9.4.2.2.0.0.0.0.0.0,49,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Gross value added,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809111,9.5.1.1.0.0.0.0.0.0,1,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Gross value added,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809112,9.5.1.2.0.0.0.0.0.0,119,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Gross value added,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809147,9.5.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Prairies,2016A00014,Gross value added,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809148,9.5.2.2.0.0.0.0.0.0,196,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Domestic production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808825,10.1.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Domestic production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808826,10.1.1.2.0.0.0.0.0.0,40,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Domestic production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808861,10.1.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Domestic production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808862,10.1.2.2.0.0.0.0.0.0,48,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Domestic market production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808897,10.2.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Domestic market production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808898,10.2.1.2.0.0.0.0.0.0,39,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Domestic market production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808933,10.2.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Domestic market production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808934,10.2.2.2.0.0.0.0.0.0,48,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Domestic own-use production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808969,10.3.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Domestic own-use production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808970,10.3.1.2.0.0.0.0.0.0,1,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Domestic own-use production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809005,10.3.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Domestic own-use production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809006,10.3.2.2.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Intermediate consumption,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809041,10.4.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Intermediate consumption,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809042,10.4.1.2.0.0.0.0.0.0,14,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Intermediate consumption,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809077,10.4.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Intermediate consumption,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809078,10.4.2.2.0.0.0.0.0.0,10,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Gross value added,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001809113,10.5.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Gross value added,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001809114,10.5.1.2.0.0.0.0.0.0,26,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Gross value added,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001809149,10.5.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Manitoba,2016A000246,Gross value added,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001809150,10.5.2.2.0.0.0.0.0.0,39,NULL,NULL,NULL,0
2013,Saskatchewan,2016A000247,Domestic production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808827,11.1.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Saskatchewan,2016A000247,Domestic production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808828,11.1.1.2.0.0.0.0.0.0,33,NULL,NULL,NULL,0
2013,Saskatchewan,2016A000247,Domestic production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808863,11.1.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Saskatchewan,2016A000247,Domestic production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808864,11.1.2.2.0.0.0.0.0.0,36,NULL,NULL,NULL,0
2013,Saskatchewan,2016A000247,Domestic market production,Cannabis cultivation industry,Licensed source,Dollars,81,millions,6,v1001808899,11.2.1.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Saskatchewan,2016A000247,Domestic market production,Cannabis cultivation industry,Unlicensed source,Dollars,81,millions,6,v1001808900,11.2.1.2.0.0.0.0.0.0,32,NULL,NULL,NULL,0
2013,Saskatchewan,2016A000247,Domestic market production,Cannabis retail stores,Licensed source,Dollars,81,millions,6,v1001808935,11.2.2.1.0.0.0.0.0.0,0,NULL,NULL,NULL,0
2013,Saskatchewan,2016A000247,Domestic market production,Cannabis retail stores,Unlicensed source,Dollars,81,millions,6,v1001808936,11.2.2.2.0.0.0.0.0.0,36,NULL,NULL,NULL,0
